transaction_id,sender_upi,receiver_upi,location,amount,device_type,time,label
TXN17082,user17082@upi,merchant17082@upi,Hyderabad,19563,mobile,13,0
TXN17083,user17083@upi,merchant17083@upi,Delhi,2316,tablet,8,0
TXN17084,user17084@upi,merchant17084@upi,Hyderabad,267,tablet,9,0
TXN17085,user17085@upi,merchant17085@upi,Hyderabad,19997,tablet,12,0
TXN17086,user17086@upi,merchant17086@upi,Hyderabad,6646,desktop,10,0
TXN17087,user17087@upi,merchant17087@upi,Chennai,11159,mobile,7,0
TXN17088,user17088@upi,merchant17088@upi,Bangalore,14230,desktop,18,0
TXN17089,user17089@upi,merchant17089@upi,Delhi,5310,desktop,10,0
TXN17090,user17090@upi,merchant17090@upi,Chennai,10556,desktop,9,0
TXN17091,user17091@upi,merchant17091@upi,Chennai,7793,desktop,13,0
TXN17092,user17092@upi,merchant17092@upi,Delhi,95115,desktop,4,1
TXN17093,user17093@upi,merchant17093@upi,Bangalore,13120,mobile,14,0
TXN17094,user17094@upi,merchant17094@upi,Mumbai,19666,tablet,6,0
TXN17095,user17095@upi,merchant17095@upi,Mumbai,4046,tablet,8,0
TXN17096,user17096@upi,merchant17096@upi,Hyderabad,4474,mobile,19,0
TXN17097,user17097@upi,merchant17097@upi,Delhi,17641,desktop,14,0
TXN17098,user17098@upi,merchant17098@upi,Hyderabad,4839,mobile,12,0
TXN17099,user17099@upi,merchant17099@upi,Bangalore,10091,mobile,7,0
TXN17100,user17100@upi,merchant17100@upi,Delhi,8993,mobile,6,0
TXN17101,user17101@upi,merchant17101@upi,Chennai,2332,mobile,10,0
TXN17102,user17102@upi,merchant17102@upi,Bangalore,19750,mobile,10,0
TXN17103,user17103@upi,merchant17103@upi,Delhi,18651,mobile,19,0
TXN17104,user17104@upi,merchant17104@upi,Chennai,74271,emulator,4,1
TXN17105,user17105@upi,merchant17105@upi,Delhi,101952,desktop,3,1
TXN17106,user17106@upi,merchant17106@upi,Hyderabad,50801,desktop,0,1
TXN17107,user17107@upi,merchant17107@upi,Bangalore,14044,tablet,15,0
TXN17108,user17108@upi,merchant17108@upi,Bangalore,15501,desktop,7,0
TXN17109,user17109@upi,merchant17109@upi,Hyderabad,7324,mobile,11,0
TXN17110,user17110@upi,merchant17110@upi,Bangalore,8753,desktop,22,0
TXN17111,user17111@upi,merchant17111@upi,Chennai,4230,mobile,7,0
TXN17112,user17112@upi,merchant17112@upi,Delhi,18059,mobile,6,0
TXN17113,user17113@upi,merchant17113@upi,Hyderabad,17020,mobile,13,0
TXN17114,user17114@upi,merchant17114@upi,Delhi,11092,tablet,15,0
TXN17115,user17115@upi,merchant17115@upi,Hyderabad,18096,mobile,20,0
TXN17116,user17116@upi,merchant17116@upi,Mumbai,17906,tablet,14,0
TXN17117,user17117@upi,merchant17117@upi,Bangalore,1390,tablet,6,0
TXN17118,user17118@upi,merchant17118@upi,Chennai,10710,desktop,16,0
TXN17119,user17119@upi,merchant17119@upi,Hyderabad,11958,desktop,18,0
TXN17120,user17120@upi,merchant17120@upi,Delhi,3309,mobile,10,0
TXN17121,user17121@upi,merchant17121@upi,Chennai,11774,tablet,14,0
TXN17122,user17122@upi,merchant17122@upi,Mumbai,19895,mobile,7,0
TXN17123,user17123@upi,merchant17123@upi,Bangalore,9128,desktop,14,0
TXN17124,user17124@upi,merchant17124@upi,Hyderabad,13766,desktop,14,0
TXN17125,user17125@upi,merchant17125@upi,Delhi,7269,mobile,8,0
TXN17126,user17126@upi,merchant17126@upi,Bangalore,15856,desktop,19,0
TXN17127,user17127@upi,merchant17127@upi,Hyderabad,84067,emulator,2,1
TXN17128,user17128@upi,merchant17128@upi,Hyderabad,10660,desktop,16,0
TXN17129,user17129@upi,merchant17129@upi,Delhi,10179,desktop,11,0
TXN17130,user17130@upi,merchant17130@upi,Delhi,645,desktop,17,0
TXN17131,user17131@upi,merchant17131@upi,Bangalore,7195,mobile,8,0
TXN17132,user17132@upi,merchant17132@upi,Chennai,8489,mobile,13,0
TXN17133,user17133@upi,merchant17133@upi,Bangalore,4842,tablet,6,0
TXN17134,user17134@upi,merchant17134@upi,Hyderabad,14169,desktop,17,0
TXN17135,user17135@upi,merchant17135@upi,Hyderabad,16657,desktop,11,0
TXN17136,user17136@upi,merchant17136@upi,Hyderabad,64530,desktop,23,1
TXN17137,user17137@upi,merchant17137@upi,Delhi,8599,desktop,13,0
TXN17138,user17138@upi,merchant17138@upi,Mumbai,16203,desktop,17,0
TXN17139,user17139@upi,merchant17139@upi,Delhi,15150,tablet,9,0
TXN17140,user17140@upi,merchant17140@upi,Bangalore,16980,mobile,11,0
TXN17141,user17141@upi,merchant17141@upi,Bangalore,13864,mobile,13,0
TXN17142,user17142@upi,merchant17142@upi,Bangalore,14034,desktop,6,0
TXN17143,user17143@upi,merchant17143@upi,Hyderabad,18430,mobile,20,0
TXN17144,user17144@upi,merchant17144@upi,Chennai,9484,desktop,21,0
TXN17145,user17145@upi,merchant17145@upi,Mumbai,2649,mobile,19,0
TXN17146,user17146@upi,merchant17146@upi,Hyderabad,10335,mobile,9,0
TXN17147,user17147@upi,merchant17147@upi,Bangalore,3240,mobile,17,0
TXN17148,user17148@upi,merchant17148@upi,Chennai,12440,desktop,9,0
TXN17149,user17149@upi,merchant17149@upi,Mumbai,6005,desktop,8,0
TXN17150,user17150@upi,merchant17150@upi,Delhi,78524,emulator,1,1
TXN17151,user17151@upi,merchant17151@upi,Hyderabad,4340,tablet,20,0
TXN17152,user17152@upi,merchant17152@upi,Bangalore,11260,desktop,6,0
TXN17153,user17153@upi,merchant17153@upi,Chennai,19337,desktop,10,0
TXN17154,user17154@upi,merchant17154@upi,Hyderabad,6411,tablet,18,0
TXN17155,user17155@upi,merchant17155@upi,Delhi,5970,tablet,8,0
TXN17156,user17156@upi,merchant17156@upi,Bangalore,17214,desktop,18,0
TXN17157,user17157@upi,merchant17157@upi,Chennai,108663,emulator,2,1
TXN17158,user17158@upi,merchant17158@upi,Bangalore,4595,tablet,16,0
TXN17159,user17159@upi,merchant17159@upi,Mumbai,5155,mobile,9,0
TXN17160,user17160@upi,merchant17160@upi,Delhi,16832,tablet,15,0
TXN17161,user17161@upi,merchant17161@upi,Hyderabad,11435,mobile,13,0
TXN17162,user17162@upi,merchant17162@upi,Chennai,68322,desktop,2,1
TXN17163,user17163@upi,merchant17163@upi,Chennai,15837,mobile,10,0
TXN17164,user17164@upi,merchant17164@upi,Mumbai,6548,desktop,21,0
TXN17165,user17165@upi,merchant17165@upi,Delhi,19367,tablet,18,0
TXN17166,user17166@upi,merchant17166@upi,Hyderabad,5811,desktop,11,0
TXN17167,user17167@upi,merchant17167@upi,Delhi,3961,desktop,22,0
TXN17168,user17168@upi,merchant17168@upi,Bangalore,6629,mobile,22,0
TXN17169,user17169@upi,merchant17169@upi,Hyderabad,14035,tablet,20,0
TXN17170,user17170@upi,merchant17170@upi,Delhi,45291,emulator,2,1
TXN17171,user17171@upi,merchant17171@upi,Bangalore,8211,mobile,9,0
TXN17172,user17172@upi,merchant17172@upi,Mumbai,82488,desktop,2,1
TXN17173,user17173@upi,merchant17173@upi,Hyderabad,12009,mobile,12,0
TXN17174,user17174@upi,merchant17174@upi,Bangalore,1020,tablet,10,0
TXN17175,user17175@upi,merchant17175@upi,Mumbai,7952,tablet,15,0
TXN17176,user17176@upi,merchant17176@upi,Delhi,19894,mobile,20,0
TXN17177,user17177@upi,merchant17177@upi,Delhi,9209,tablet,8,0
TXN17178,user17178@upi,merchant17178@upi,Mumbai,11058,tablet,12,0
TXN17179,user17179@upi,merchant17179@upi,Mumbai,11054,desktop,7,0
TXN17180,user17180@upi,merchant17180@upi,Delhi,6695,desktop,11,0
TXN17181,user17181@upi,merchant17181@upi,Mumbai,9939,mobile,9,0
TXN17182,user17182@upi,merchant17182@upi,Bangalore,12909,tablet,11,0
TXN17183,user17183@upi,merchant17183@upi,Chennai,10446,tablet,7,0
TXN17184,user17184@upi,merchant17184@upi,Mumbai,11346,tablet,10,0
TXN17185,user17185@upi,merchant17185@upi,Hyderabad,873,tablet,13,0
TXN17186,user17186@upi,merchant17186@upi,Delhi,84181,desktop,23,1
TXN17187,user17187@upi,merchant17187@upi,Mumbai,11699,mobile,8,0
TXN17188,user17188@upi,merchant17188@upi,Bangalore,5208,desktop,19,0
TXN17189,user17189@upi,merchant17189@upi,Mumbai,19823,mobile,6,0
TXN17190,user17190@upi,merchant17190@upi,Mumbai,15953,mobile,20,0
TXN17191,user17191@upi,merchant17191@upi,Hyderabad,6470,desktop,14,0
TXN17192,user17192@upi,merchant17192@upi,Chennai,16517,desktop,21,0
TXN17193,user17193@upi,merchant17193@upi,Bangalore,4741,tablet,13,0
TXN17194,user17194@upi,merchant17194@upi,Mumbai,19295,mobile,13,0
TXN17195,user17195@upi,merchant17195@upi,Hyderabad,13900,tablet,14,0
TXN17196,user17196@upi,merchant17196@upi,Chennai,14619,mobile,14,0
TXN17197,user17197@upi,merchant17197@upi,Chennai,112626,desktop,23,1
TXN17198,user17198@upi,merchant17198@upi,Hyderabad,1470,tablet,11,0
TXN17199,user17199@upi,merchant17199@upi,Mumbai,17387,desktop,19,0
TXN17200,user17200@upi,merchant17200@upi,Mumbai,4496,tablet,10,0
TXN17201,user17201@upi,merchant17201@upi,Delhi,14515,desktop,16,0
TXN17202,user17202@upi,merchant17202@upi,Delhi,5202,tablet,16,0
TXN17203,user17203@upi,merchant17203@upi,Mumbai,4759,mobile,17,0
TXN17204,user17204@upi,merchant17204@upi,Bangalore,16678,mobile,9,0
TXN17205,user17205@upi,merchant17205@upi,Delhi,6459,tablet,20,0
TXN17206,user17206@upi,merchant17206@upi,Mumbai,8990,mobile,8,0
TXN17207,user17207@upi,merchant17207@upi,Bangalore,10760,mobile,10,0
TXN17208,user17208@upi,merchant17208@upi,Mumbai,14493,tablet,13,0
TXN17209,user17209@upi,merchant17209@upi,Chennai,7213,desktop,15,0
TXN17210,user17210@upi,merchant17210@upi,Delhi,11672,mobile,16,0
TXN17211,user17211@upi,merchant17211@upi,Delhi,19993,mobile,17,0
TXN17212,user17212@upi,merchant17212@upi,Bangalore,5604,mobile,18,0
TXN17213,user17213@upi,merchant17213@upi,Bangalore,1658,mobile,21,0
TXN17214,user17214@upi,merchant17214@upi,Chennai,18982,mobile,19,0
TXN17215,user17215@upi,merchant17215@upi,Mumbai,1263,mobile,17,0
TXN17216,user17216@upi,merchant17216@upi,Delhi,13889,tablet,10,0
TXN17217,user17217@upi,merchant17217@upi,Bangalore,5628,mobile,12,0
TXN17218,user17218@upi,merchant17218@upi,Bangalore,8537,mobile,12,0
TXN17219,user17219@upi,merchant17219@upi,Chennai,17811,mobile,11,0
TXN17220,user17220@upi,merchant17220@upi,Mumbai,10364,desktop,16,0
TXN17221,user17221@upi,merchant17221@upi,Mumbai,3548,mobile,7,0
TXN17222,user17222@upi,merchant17222@upi,Hyderabad,16334,mobile,9,0
TXN17223,user17223@upi,merchant17223@upi,Mumbai,90920,desktop,3,1
TXN17224,user17224@upi,merchant17224@upi,Mumbai,1119,mobile,8,0
TXN17225,user17225@upi,merchant17225@upi,Chennai,434,desktop,17,0
TXN17226,user17226@upi,merchant17226@upi,Hyderabad,12840,tablet,7,0
TXN17227,user17227@upi,merchant17227@upi,Bangalore,14927,tablet,16,0
TXN17228,user17228@upi,merchant17228@upi,Bangalore,7535,mobile,14,0
TXN17229,user17229@upi,merchant17229@upi,Mumbai,61315,desktop,23,1
TXN17230,user17230@upi,merchant17230@upi,Delhi,5216,mobile,9,0
TXN17231,user17231@upi,merchant17231@upi,Mumbai,13990,tablet,16,0
TXN17232,user17232@upi,merchant17232@upi,Bangalore,7975,desktop,18,0
TXN17233,user17233@upi,merchant17233@upi,Delhi,7902,desktop,6,0
TXN17234,user17234@upi,merchant17234@upi,Bangalore,9014,tablet,22,0
TXN17235,user17235@upi,merchant17235@upi,Delhi,128,mobile,6,0
TXN17236,user17236@upi,merchant17236@upi,Chennai,5633,desktop,10,0
TXN17237,user17237@upi,merchant17237@upi,Chennai,14374,tablet,18,0
TXN17238,user17238@upi,merchant17238@upi,Bangalore,79234,emulator,2,1
TXN17239,user17239@upi,merchant17239@upi,Hyderabad,18498,tablet,6,0
TXN17240,user17240@upi,merchant17240@upi,Mumbai,12477,mobile,22,0
TXN17241,user17241@upi,merchant17241@upi,Delhi,13062,tablet,22,0
TXN17242,user17242@upi,merchant17242@upi,Hyderabad,16192,mobile,12,0
TXN17243,user17243@upi,merchant17243@upi,Mumbai,9590,mobile,10,0
TXN17244,user17244@upi,merchant17244@upi,Mumbai,8926,tablet,8,0
TXN17245,user17245@upi,merchant17245@upi,Chennai,3834,mobile,8,0
TXN17246,user17246@upi,merchant17246@upi,Mumbai,16771,tablet,8,0
TXN17247,user17247@upi,merchant17247@upi,Bangalore,867,mobile,16,0
TXN17248,user17248@upi,merchant17248@upi,Mumbai,15283,desktop,14,0
TXN17249,user17249@upi,merchant17249@upi,Mumbai,6700,mobile,9,0
TXN17250,user17250@upi,merchant17250@upi,Mumbai,15676,desktop,17,0
TXN17251,user17251@upi,merchant17251@upi,Bangalore,10681,mobile,21,0
TXN17252,user17252@upi,merchant17252@upi,Mumbai,15411,desktop,9,0
TXN17253,user17253@upi,merchant17253@upi,Hyderabad,18627,mobile,10,0
TXN17254,user17254@upi,merchant17254@upi,Chennai,15602,tablet,9,0
TXN17255,user17255@upi,merchant17255@upi,Mumbai,92220,desktop,1,1
TXN17256,user17256@upi,merchant17256@upi,Delhi,11729,tablet,14,0
TXN17257,user17257@upi,merchant17257@upi,Mumbai,6451,tablet,17,0
TXN17258,user17258@upi,merchant17258@upi,Mumbai,119216,desktop,3,1
TXN17259,user17259@upi,merchant17259@upi,Chennai,32,tablet,19,0
TXN17260,user17260@upi,merchant17260@upi,Bangalore,56214,desktop,23,1
TXN17261,user17261@upi,merchant17261@upi,Hyderabad,7587,tablet,6,0
TXN17262,user17262@upi,merchant17262@upi,Bangalore,7271,desktop,21,0
TXN17263,user17263@upi,merchant17263@upi,Mumbai,3494,mobile,13,0
TXN17264,user17264@upi,merchant17264@upi,Mumbai,2498,mobile,8,0
TXN17265,user17265@upi,merchant17265@upi,Delhi,13292,tablet,10,0
TXN17266,user17266@upi,merchant17266@upi,Bangalore,743,desktop,18,0
TXN17267,user17267@upi,merchant17267@upi,Delhi,3170,mobile,17,0
TXN17268,user17268@upi,merchant17268@upi,Mumbai,9664,desktop,9,0
TXN17269,user17269@upi,merchant17269@upi,Delhi,78851,emulator,23,1
TXN17270,user17270@upi,merchant17270@upi,Mumbai,1380,mobile,15,0
TXN17271,user17271@upi,merchant17271@upi,Hyderabad,12800,tablet,6,0
TXN17272,user17272@upi,merchant17272@upi,Delhi,650,desktop,6,0
TXN17273,user17273@upi,merchant17273@upi,Delhi,3744,tablet,15,0
TXN17274,user17274@upi,merchant17274@upi,Hyderabad,8724,tablet,14,0
TXN17275,user17275@upi,merchant17275@upi,Delhi,12067,desktop,8,0
TXN17276,user17276@upi,merchant17276@upi,Hyderabad,12527,desktop,10,0
TXN17277,user17277@upi,merchant17277@upi,Delhi,1627,desktop,18,0
TXN17278,user17278@upi,merchant17278@upi,Mumbai,17298,desktop,11,0
TXN17279,user17279@upi,merchant17279@upi,Delhi,4722,desktop,22,0
TXN17280,user17280@upi,merchant17280@upi,Delhi,14904,desktop,21,0
TXN17281,user17281@upi,merchant17281@upi,Bangalore,42113,desktop,4,1
TXN17282,user17282@upi,merchant17282@upi,Delhi,69690,emulator,1,1
TXN17283,user17283@upi,merchant17283@upi,Bangalore,8906,tablet,17,0
TXN17284,user17284@upi,merchant17284@upi,Bangalore,16115,desktop,16,0
TXN17285,user17285@upi,merchant17285@upi,Bangalore,17104,desktop,14,0
TXN17286,user17286@upi,merchant17286@upi,Hyderabad,18742,desktop,17,0
TXN17287,user17287@upi,merchant17287@upi,Mumbai,2810,desktop,15,0
TXN17288,user17288@upi,merchant17288@upi,Bangalore,3837,mobile,15,0
TXN17289,user17289@upi,merchant17289@upi,Chennai,19661,tablet,20,0
TXN17290,user17290@upi,merchant17290@upi,Delhi,90157,emulator,2,1
TXN17291,user17291@upi,merchant17291@upi,Mumbai,18635,tablet,15,0
TXN17292,user17292@upi,merchant17292@upi,Delhi,7852,desktop,7,0
TXN17293,user17293@upi,merchant17293@upi,Chennai,2282,desktop,20,0
TXN17294,user17294@upi,merchant17294@upi,Mumbai,13831,desktop,9,0
TXN17295,user17295@upi,merchant17295@upi,Chennai,7406,mobile,19,0
TXN17296,user17296@upi,merchant17296@upi,Delhi,7385,desktop,9,0
TXN17297,user17297@upi,merchant17297@upi,Mumbai,11150,mobile,12,0
TXN17298,user17298@upi,merchant17298@upi,Mumbai,6339,tablet,10,0
TXN17299,user17299@upi,merchant17299@upi,Hyderabad,82842,desktop,0,1
TXN17300,user17300@upi,merchant17300@upi,Bangalore,14586,mobile,20,0
TXN17301,user17301@upi,merchant17301@upi,Chennai,6216,desktop,19,0
TXN17302,user17302@upi,merchant17302@upi,Bangalore,18910,mobile,9,0
TXN17303,user17303@upi,merchant17303@upi,Hyderabad,10122,mobile,13,0
TXN17304,user17304@upi,merchant17304@upi,Mumbai,5316,desktop,11,0
TXN17305,user17305@upi,merchant17305@upi,Mumbai,3977,tablet,12,0
TXN17306,user17306@upi,merchant17306@upi,Chennai,98244,emulator,23,1
TXN17307,user17307@upi,merchant17307@upi,Hyderabad,1040,mobile,9,0
TXN17308,user17308@upi,merchant17308@upi,Bangalore,6530,tablet,13,0
TXN17309,user17309@upi,merchant17309@upi,Hyderabad,42664,desktop,2,1
TXN17310,user17310@upi,merchant17310@upi,Mumbai,10140,tablet,14,0
TXN17311,user17311@upi,merchant17311@upi,Bangalore,3912,tablet,12,0
TXN17312,user17312@upi,merchant17312@upi,Delhi,7008,desktop,17,0
TXN17313,user17313@upi,merchant17313@upi,Chennai,1683,desktop,9,0
TXN17314,user17314@upi,merchant17314@upi,Chennai,12150,desktop,12,0
TXN17315,user17315@upi,merchant17315@upi,Mumbai,12010,tablet,6,0
TXN17316,user17316@upi,merchant17316@upi,Bangalore,11614,mobile,12,0
TXN17317,user17317@upi,merchant17317@upi,Chennai,13448,mobile,16,0
TXN17318,user17318@upi,merchant17318@upi,Hyderabad,7109,desktop,20,0
TXN17319,user17319@upi,merchant17319@upi,Mumbai,30518,desktop,4,1
TXN17320,user17320@upi,merchant17320@upi,Chennai,81869,emulator,4,1
TXN17321,user17321@upi,merchant17321@upi,Mumbai,14257,desktop,15,0
TXN17322,user17322@upi,merchant17322@upi,Mumbai,30009,emulator,4,1
TXN17323,user17323@upi,merchant17323@upi,Hyderabad,9764,tablet,16,0
TXN17324,user17324@upi,merchant17324@upi,Mumbai,16129,desktop,9,0
TXN17325,user17325@upi,merchant17325@upi,Hyderabad,18282,tablet,9,0
TXN17326,user17326@upi,merchant17326@upi,Delhi,70983,desktop,4,1
TXN17327,user17327@upi,merchant17327@upi,Chennai,2617,desktop,7,0
TXN17328,user17328@upi,merchant17328@upi,Hyderabad,14067,mobile,19,0
TXN17329,user17329@upi,merchant17329@upi,Chennai,38025,desktop,4,1
TXN17330,user17330@upi,merchant17330@upi,Chennai,8414,desktop,7,0
TXN17331,user17331@upi,merchant17331@upi,Mumbai,2417,desktop,7,0
TXN17332,user17332@upi,merchant17332@upi,Bangalore,382,tablet,11,0
TXN17333,user17333@upi,merchant17333@upi,Bangalore,15324,mobile,7,0
TXN17334,user17334@upi,merchant17334@upi,Mumbai,18002,tablet,22,0
TXN17335,user17335@upi,merchant17335@upi,Bangalore,13569,mobile,21,0
TXN17336,user17336@upi,merchant17336@upi,Bangalore,16239,tablet,13,0
TXN17337,user17337@upi,merchant17337@upi,Mumbai,7576,tablet,16,0
TXN17338,user17338@upi,merchant17338@upi,Chennai,3615,tablet,10,0
TXN17339,user17339@upi,merchant17339@upi,Hyderabad,1527,mobile,18,0
TXN17340,user17340@upi,merchant17340@upi,Hyderabad,12398,desktop,17,0
TXN17341,user17341@upi,merchant17341@upi,Hyderabad,11195,desktop,9,0
TXN17342,user17342@upi,merchant17342@upi,Hyderabad,3436,mobile,12,0
TXN17343,user17343@upi,merchant17343@upi,Chennai,19292,tablet,18,0
TXN17344,user17344@upi,merchant17344@upi,Hyderabad,15500,tablet,11,0
TXN17345,user17345@upi,merchant17345@upi,Mumbai,4582,tablet,20,0
TXN17346,user17346@upi,merchant17346@upi,Delhi,3829,tablet,7,0
TXN17347,user17347@upi,merchant17347@upi,Chennai,14447,desktop,8,0
TXN17348,user17348@upi,merchant17348@upi,Bangalore,17881,desktop,16,0
TXN17349,user17349@upi,merchant17349@upi,Bangalore,14168,mobile,17,0
TXN17350,user17350@upi,merchant17350@upi,Mumbai,17723,desktop,8,0
TXN17351,user17351@upi,merchant17351@upi,Delhi,87934,emulator,4,1
TXN17352,user17352@upi,merchant17352@upi,Hyderabad,8699,desktop,22,0
TXN17353,user17353@upi,merchant17353@upi,Chennai,93307,emulator,23,1
TXN17354,user17354@upi,merchant17354@upi,Delhi,16310,desktop,14,0
TXN17355,user17355@upi,merchant17355@upi,Delhi,5099,tablet,13,0
TXN17356,user17356@upi,merchant17356@upi,Delhi,11501,desktop,10,0
TXN17357,user17357@upi,merchant17357@upi,Mumbai,9275,mobile,7,0
TXN17358,user17358@upi,merchant17358@upi,Mumbai,13742,desktop,20,0
TXN17359,user17359@upi,merchant17359@upi,Chennai,18261,desktop,19,0
TXN17360,user17360@upi,merchant17360@upi,Delhi,8975,desktop,14,0
TXN17361,user17361@upi,merchant17361@upi,Hyderabad,110391,desktop,3,1
TXN17362,user17362@upi,merchant17362@upi,Delhi,10685,tablet,15,0
TXN17363,user17363@upi,merchant17363@upi,Mumbai,15248,desktop,7,0
TXN17364,user17364@upi,merchant17364@upi,Chennai,3813,tablet,16,0
TXN17365,user17365@upi,merchant17365@upi,Mumbai,8293,mobile,15,0
TXN17366,user17366@upi,merchant17366@upi,Mumbai,12576,tablet,6,0
TXN17367,user17367@upi,merchant17367@upi,Chennai,5633,tablet,9,0
TXN17368,user17368@upi,merchant17368@upi,Delhi,4810,tablet,10,0
TXN17369,user17369@upi,merchant17369@upi,Bangalore,3082,desktop,6,0
TXN17370,user17370@upi,merchant17370@upi,Hyderabad,16150,tablet,17,0
TXN17371,user17371@upi,merchant17371@upi,Delhi,109342,emulator,3,1
TXN17372,user17372@upi,merchant17372@upi,Hyderabad,9612,mobile,14,0
TXN17373,user17373@upi,merchant17373@upi,Chennai,1342,tablet,20,0
TXN17374,user17374@upi,merchant17374@upi,Delhi,16897,desktop,18,0
TXN17375,user17375@upi,merchant17375@upi,Delhi,18532,mobile,12,0
TXN17376,user17376@upi,merchant17376@upi,Delhi,9761,mobile,22,0
TXN17377,user17377@upi,merchant17377@upi,Bangalore,68691,desktop,23,1
TXN17378,user17378@upi,merchant17378@upi,Mumbai,63131,emulator,1,1
TXN17379,user17379@upi,merchant17379@upi,Mumbai,1977,desktop,8,0
TXN17380,user17380@upi,merchant17380@upi,Chennai,13769,desktop,20,0
TXN17381,user17381@upi,merchant17381@upi,Bangalore,5001,mobile,22,0
TXN17382,user17382@upi,merchant17382@upi,Delhi,18692,desktop,10,0
TXN17383,user17383@upi,merchant17383@upi,Bangalore,11458,mobile,11,0
TXN17384,user17384@upi,merchant17384@upi,Delhi,19221,tablet,19,0
TXN17385,user17385@upi,merchant17385@upi,Chennai,4914,desktop,13,0
TXN17386,user17386@upi,merchant17386@upi,Hyderabad,5960,tablet,12,0
TXN17387,user17387@upi,merchant17387@upi,Hyderabad,90663,emulator,23,1
TXN17388,user17388@upi,merchant17388@upi,Hyderabad,18013,tablet,13,0
TXN17389,user17389@upi,merchant17389@upi,Delhi,5220,desktop,17,0
TXN17390,user17390@upi,merchant17390@upi,Mumbai,15669,tablet,20,0
TXN17391,user17391@upi,merchant17391@upi,Mumbai,43463,desktop,1,1
TXN17392,user17392@upi,merchant17392@upi,Chennai,18408,mobile,19,0
TXN17393,user17393@upi,merchant17393@upi,Delhi,9277,desktop,18,0
TXN17394,user17394@upi,merchant17394@upi,Mumbai,7733,tablet,22,0
TXN17395,user17395@upi,merchant17395@upi,Hyderabad,3309,tablet,8,0
TXN17396,user17396@upi,merchant17396@upi,Delhi,14443,tablet,22,0
TXN17397,user17397@upi,merchant17397@upi,Mumbai,1470,tablet,9,0
TXN17398,user17398@upi,merchant17398@upi,Bangalore,16508,desktop,13,0
TXN17399,user17399@upi,merchant17399@upi,Bangalore,17216,tablet,17,0
TXN17400,user17400@upi,merchant17400@upi,Bangalore,10311,tablet,20,0
TXN17401,user17401@upi,merchant17401@upi,Bangalore,8228,mobile,21,0
TXN17402,user17402@upi,merchant17402@upi,Chennai,13613,mobile,11,0
TXN17403,user17403@upi,merchant17403@upi,Mumbai,4809,desktop,9,0
TXN17404,user17404@upi,merchant17404@upi,Chennai,17712,desktop,7,0
TXN17405,user17405@upi,merchant17405@upi,Chennai,1160,tablet,20,0
TXN17406,user17406@upi,merchant17406@upi,Hyderabad,6609,mobile,20,0
TXN17407,user17407@upi,merchant17407@upi,Bangalore,10628,desktop,6,0
TXN17408,user17408@upi,merchant17408@upi,Delhi,88079,desktop,2,1
TXN17409,user17409@upi,merchant17409@upi,Mumbai,97600,emulator,3,1
TXN17410,user17410@upi,merchant17410@upi,Hyderabad,11839,tablet,13,0
TXN17411,user17411@upi,merchant17411@upi,Bangalore,6094,desktop,6,0
TXN17412,user17412@upi,merchant17412@upi,Bangalore,18654,tablet,15,0
TXN17413,user17413@upi,merchant17413@upi,Hyderabad,74611,emulator,0,1
TXN17414,user17414@upi,merchant17414@upi,Chennai,7965,desktop,16,0
TXN17415,user17415@upi,merchant17415@upi,Delhi,10923,tablet,15,0
TXN17416,user17416@upi,merchant17416@upi,Chennai,13952,tablet,15,0
TXN17417,user17417@upi,merchant17417@upi,Mumbai,10285,tablet,19,0
TXN17418,user17418@upi,merchant17418@upi,Hyderabad,6165,mobile,21,0
TXN17419,user17419@upi,merchant17419@upi,Delhi,11214,desktop,19,0
TXN17420,user17420@upi,merchant17420@upi,Delhi,89143,emulator,2,1
TXN17421,user17421@upi,merchant17421@upi,Mumbai,537,desktop,11,0
TXN17422,user17422@upi,merchant17422@upi,Delhi,10227,mobile,17,0
TXN17423,user17423@upi,merchant17423@upi,Delhi,15396,mobile,12,0
TXN17424,user17424@upi,merchant17424@upi,Delhi,10575,desktop,16,0
TXN17425,user17425@upi,merchant17425@upi,Delhi,15248,desktop,20,0
TXN17426,user17426@upi,merchant17426@upi,Delhi,17725,tablet,7,0
TXN17427,user17427@upi,merchant17427@upi,Delhi,15184,desktop,10,0
TXN17428,user17428@upi,merchant17428@upi,Bangalore,8308,desktop,18,0
TXN17429,user17429@upi,merchant17429@upi,Chennai,12427,desktop,15,0
TXN17430,user17430@upi,merchant17430@upi,Delhi,7524,desktop,16,0
TXN17431,user17431@upi,merchant17431@upi,Delhi,7603,tablet,17,0
TXN17432,user17432@upi,merchant17432@upi,Mumbai,6724,tablet,11,0
TXN17433,user17433@upi,merchant17433@upi,Hyderabad,10473,tablet,21,0
TXN17434,user17434@upi,merchant17434@upi,Delhi,17437,desktop,22,0
TXN17435,user17435@upi,merchant17435@upi,Delhi,2508,mobile,18,0
TXN17436,user17436@upi,merchant17436@upi,Bangalore,18937,desktop,22,0
TXN17437,user17437@upi,merchant17437@upi,Delhi,73832,desktop,4,1
TXN17438,user17438@upi,merchant17438@upi,Mumbai,70857,emulator,0,1
TXN17439,user17439@upi,merchant17439@upi,Mumbai,17248,mobile,9,0
TXN17440,user17440@upi,merchant17440@upi,Chennai,17433,mobile,15,0
TXN17441,user17441@upi,merchant17441@upi,Hyderabad,17856,tablet,9,0
